Enrollment_ID,Student_ID,Enrollment_Date,Course_Category,Amount_Paid,Payment_Mode,Completion_Rate_%,Total_Learning_Minutes,Certification_Earned,Is_Returning_Student
3123,247977,2022-02-27,Data Analytics,15444,Credit Card,69.16,1253,0,0
3124,670126,2022-05-06,Marketing,12209,UPI,42.16,2362,0,0
3125,551495,2021-06-09,Programming,16866,UPI,55.67,1149,0,1
3126,713777,2023-04-25,Marketing,10015,Credit Card,56.84,649,0,1
3127,126806,2021-07-26,Design,10976,EMI,59.11,1908,0,0
3128,276072,2021-01-18,Programming,25584,UPI,45.53,2237,0,0
3129,515384,2021-04-13,Marketing,12611,EMI,40.04,1536,0,0
3130,170119,2022-08-05,Programming,17329,UPI,71.18,1790,0,0
3131,925146,2022-09-23,Design,16255,Debit Card,84.21,2392,1,0
3132,285165,2022-10-13,Data Analytics,9075,Credit Card,53.81,1356,0,0
3133,941851,2022-11-03,Design,6748,Debit Card,81.63,851,1,0
3134,729720,2021-08-20,Data Analytics,9475,UPI,83.87,2436,1,1
3135,570641,2022-10-22,Finance,20469,Debit Card,64.67,202,0,0
3136,979381,2023-05-15,Design,11945,Credit Card,71.5,817,0,0
3137,571027,2022-02-28,Data Analytics,12957,Credit Card,58.84,1530,0,0
3138,507507,2023-01-25,Finance,20517,UPI,62.51,473,0,0
3139,802164,2022-07-01,Finance,18605,UPI,75.35,989,1,1
3140,963403,2023-04-17,Finance,10904,EMI,61.72,898,0,0
3141,979903,2023-06-13,Programming,22627,Net Banking,70.07,990,0,1
3142,951378,2023-05-17,Design,17423,Debit Card,84.63,996,1,0
3143,985421,2021-08-27,Design,16338,EMI,97.88,2166,1,1
3144,184080,2021-11-30,Design,5448,Debit Card,93.46,675,1,0
3145,352791,2021-05-29,Design,5068,Credit Card,94.87,1276,1,0
3146,177794,2022-09-15,Programming,13908,UPI,94.67,562,1,1
3147,392985,2022-02-12,Design,16824,Debit Card,54.49,1661,0,1
3148,224447,2021-01-17,Data Analytics,15369,Net Banking,96.78,983,1,1
3149,220029,2021-08-14,Finance,20302,Credit Card,53.34,880,0,0
3150,279830,2022-10-14,Programming,26574,Credit Card,91.85,559,1,1
3151,607942,2022-10-18,Programming,10740,EMI,74.87,1282,0,0
3152,438416,2021-09-17,Design,16924,Net Banking,90.32,957,1,0
3153,661931,2022-12-30,Finance,17211,Credit Card,98.93,498,1,0
3154,406094,2022-11-05,Data Analytics,11892,Net Banking,92.54,639,1,0
3155,287921,2022-08-27,Finance,21252,UPI,88.99,352,1,0
3156,462644,2021-06-23,Marketing,14288,Net Banking,52.39,2156,0,0
3157,783404,2023-04-23,Finance,19664,EMI,91.59,1153,1,0
3158,598685,2021-07-24,Data Analytics,14043,EMI,49.95,1960,0,0
3159,487732,2022-02-19,Data Analytics,24392,Debit Card,70.76,252,0,1
3160,640285,2022-05-23,Data Analytics,8250,UPI,70.14,955,0,0
3161,966183,2021-06-02,Programming,11396,UPI,71.12,1293,0,0
3162,722893,2021-04-13,Programming,9123,Net Banking,83.39,1342,1,0
3163,941965,2022-12-15,Marketing,18921,EMI,63.76,450,0,0
3164,444710,2023-03-03,Finance,19486,EMI,67.4,2055,0,1
3165,850230,2021-03-06,Design,14020,EMI,79.54,764,1,0
3166,769931,2021-04-27,Marketing,15626,UPI,80.94,749,1,0
3167,732543,2022-10-27,Design,12672,EMI,66.25,1534,0,1
3168,884586,2021-06-05,Design,7077,Debit Card,43.13,1917,0,1
3169,551157,2022-11-07,Marketing,15307,Credit Card,55.55,235,0,1
3170,158005,2021-03-23,Finance,7595,EMI,96.64,800,1,1
3171,317322,2022-06-02,Design,8086,Debit Card,95.64,293,1,1
3172,289784,2023-04-14,Programming,10744,Debit Card,78.98,1175,1,1
3173,667829,2021-03-08,Programming,9022,Credit Card,51.11,1954,0,0
3174,123387,2021-08-26,Marketing,14517,UPI,45.74,2462,0,1
3175,980412,2022-08-07,Design,9972,EMI,96.97,730,1,0
3176,804268,2022-08-30,Marketing,14154,Debit Card,92.39,345,1,1
3177,185457,2023-03-27,Programming,24020,Debit Card,63.88,2021,0,0
3178,244129,2021-11-22,Marketing,6262,Credit Card,77.78,414,1,0
3179,688316,2022-08-13,Design,16692,Debit Card,94.85,1942,1,0
3180,743534,2021-03-08,Design,6585,EMI,48.29,241,0,1
3181,417875,2021-06-25,Programming,25816,UPI,78.18,1960,1,0
3182,780218,2023-04-13,Data Analytics,16751,Debit Card,95.17,479,1,1
3183,279761,2022-11-15,Data Analytics,20336,UPI,90.19,488,1,0
3184,668926,2022-04-23,Finance,13311,Debit Card,57.23,1933,0,0
3185,584814,2021-09-12,Programming,27872,Debit Card,97.12,464,1,0
3186,277558,2021-03-04,Finance,19881,EMI,52.19,233,0,0
3187,644855,2023-03-25,Programming,21515,UPI,52.51,1048,0,0
3188,522955,2022-02-07,Design,11071,Net Banking,45.8,1220,0,0
3189,682092,2023-01-28,Programming,25597,EMI,47.09,2151,0,0
3190,470965,2021-07-11,Marketing,15857,UPI,85.7,2430,1,1
3191,103754,2021-11-25,Finance,14023,UPI,56.55,1312,0,0
3192,651332,2021-03-12,Programming,24513,UPI,92.15,825,1,1
3193,167260,2023-05-28,Finance,14921,Net Banking,91.46,500,1,0
3194,166912,2023-01-11,Programming,12478,EMI,46.99,1918,0,1
3195,356695,2021-03-04,Data Analytics,24248,Net Banking,71.94,689,0,1
3196,632994,2021-10-24,Finance,19007,Debit Card,84.37,2362,1,1
3197,895326,2021-09-02,Design,7797,Credit Card,80.96,1391,1,0
3198,446130,2022-06-03,Design,14233,Net Banking,46.22,203,0,1
3199,968374,2022-01-28,Programming,21754,Debit Card,59.3,395,0,0
3200,806972,2023-02-11,Design,7391,Net Banking,76.72,883,1,1
3201,129725,2022-08-24,Design,15563,UPI,75.06,1466,1,1
3202,236998,2021-06-26,Finance,12365,Credit Card,88.84,1729,1,1
3203,204555,2021-07-23,Programming,18275,Credit Card,43.36,1642,0,0
3204,361486,2022-10-08,Finance,12761,Debit Card,68.82,413,0,0
3205,895928,2022-08-17,Programming,22149,Net Banking,90.94,2380,1,0
3206,680735,2022-06-17,Design,12216,Net Banking,99.62,723,1,1
3207,988036,2021-05-08,Programming,10950,Net Banking,47.71,1893,0,0
3208,785166,2021-07-14,Programming,22564,Debit Card,78.75,328,1,0
3209,974631,2021-07-13,Marketing,6847,Net Banking,40.08,2076,0,0
3210,665609,2021-07-03,Programming,13671,Credit Card,60.97,939,0,0
3211,877401,2021-09-04,Marketing,14736,Credit Card,66.69,1475,0,0
3212,333103,2023-05-23,Finance,11153,EMI,60.75,342,0,1
3213,515872,2023-05-22,Marketing,18081,Net Banking,77.47,1861,1,0
3214,155147,2021-11-20,Finance,9111,Net Banking,40.92,1353,0,0
3215,715684,2021-06-09,Programming,27556,Credit Card,94.5,332,1,0
3216,542882,2022-12-07,Finance,17300,Credit Card,59.11,1214,0,1
3217,575584,2022-09-14,Design,13571,UPI,49.02,248,0,1
3218,400931,2021-03-07,Programming,22265,UPI,65.99,252,0,1
3219,344839,2021-09-11,Marketing,15353,EMI,70.84,1391,0,1
3220,556162,2021-10-10,Data Analytics,8065,Credit Card,43.12,2140,0,1
3221,646015,2021-03-01,Programming,23301,EMI,87.94,807,1,0
3222,863711,2021-04-28,Design,5797,Net Banking,84.25,1945,1,1
3223,195081,2022-02-27,Finance,17008,Net Banking,70.71,417,0,0
3224,484865,2022-07-10,Marketing,11290,Credit Card,51.16,1135,0,0
3225,865418,2022-12-23,Marketing,6631,Debit Card,95.59,1128,1,0
3226,692344,2021-02-05,Design,14559,EMI,87.65,1260,1,0
3227,758441,2022-06-15,Design,16967,Debit Card,54.02,1231,0,0
3228,789556,2021-04-01,Programming,12258,Net Banking,84.16,2113,1,1
3229,792095,2021-10-28,Data Analytics,15101,EMI,46.08,305,0,0
3230,860109,2022-12-25,Data Analytics,15433,Net Banking,47.11,1383,0,1
3231,180102,2023-01-04,Finance,15383,UPI,66.68,1094,0,1
3232,256570,2021-08-05,Marketing,8799,Credit Card,82.1,561,1,0
3233,701153,2023-01-05,Programming,10149,UPI,95.04,608,1,0
3234,787016,2021-04-08,Marketing,9003,EMI,98.26,1880,1,0
3235,167695,2022-04-01,Programming,12545,UPI,81.51,317,1,0
3236,531116,2022-06-15,Design,17386,EMI,86.99,2030,1,1
3237,621608,2023-03-20,Finance,19631,Debit Card,70.63,300,0,0
3238,217235,2022-06-22,Design,5019,Credit Card,43.35,393,0,0
3239,540917,2021-01-28,Marketing,17892,Debit Card,47.52,2147,0,1
3240,733065,2022-07-30,Finance,17598,Net Banking,98.25,1180,1,1
3241,119033,2021-11-20,Programming,17624,Credit Card,63.58,2476,0,0
3242,616409,2021-08-11,Programming,9999,UPI,86.31,996,1,1
3243,766165,2021-03-21,Finance,9658,EMI,53.23,2020,0,0
3244,791211,2022-07-17,Design,7534,Credit Card,71.97,672,0,1
3245,651120,2022-04-03,Finance,19154,Net Banking,49.16,602,0,0
3246,294509,2022-09-06,Design,9425,Debit Card,88.52,2049,1,1
3247,477869,2021-06-25,Finance,8690,Net Banking,50.08,287,0,0
3248,245016,2022-06-06,Design,12474,UPI,82.36,1052,1,1
3249,382017,2023-01-19,Data Analytics,14328,EMI,49.05,1885,0,1
3250,664660,2022-04-02,Finance,15526,EMI,89.12,1276,1,1
3251,189464,2022-02-27,Design,7553,UPI,70.18,1246,0,1
3252,770739,2021-04-10,Marketing,8510,EMI,64.75,1454,0,1
3253,217322,2023-06-09,Marketing,12052,Credit Card,60.21,1799,0,1
3254,792111,2023-01-10,Finance,14138,Credit Card,81.26,1276,1,1
3255,986514,2022-02-07,Finance,17242,UPI,45.28,2190,0,0
3256,845182,2022-07-30,Programming,19908,UPI,91.37,1710,1,1
3257,891542,2022-01-15,Design,15414,Net Banking,85.67,2234,1,0
3258,547557,2022-06-15,Finance,8871,EMI,62.38,1074,0,1
3259,898519,2021-11-28,Marketing,7604,Debit Card,98.66,2241,1,1
3260,516978,2021-11-14,Marketing,15748,UPI,89.92,1316,1,1
3261,969049,2022-10-15,Marketing,13143,Net Banking,56.25,786,0,1
3262,724771,2022-06-21,Design,15537,UPI,93.26,907,1,0
3263,623886,2023-01-10,Data Analytics,18357,UPI,45.94,528,0,1
3264,633884,2021-03-30,Finance,15980,Credit Card,81.37,1441,1,0
3265,334627,2022-08-27,Data Analytics,24068,EMI,47.88,1098,0,0
3266,731827,2022-05-26,Design,12302,UPI,98.56,2026,1,1
3267,642601,2021-02-11,Finance,14370,EMI,42.98,306,0,1
3268,999607,2023-06-04,Programming,28490,Net Banking,53.97,813,0,1
3269,821909,2023-03-18,Finance,21365,UPI,71.81,354,0,1
3270,214914,2022-01-24,Finance,16643,Debit Card,75.04,563,1,0
3271,647993,2021-03-22,Finance,9989,Credit Card,70.77,1214,0,0
3272,822724,2022-02-06,Finance,11918,Debit Card,84.41,936,1,0
3273,959877,2021-04-17,Finance,21332,Credit Card,40.09,1930,0,0
3274,203892,2021-04-21,Design,15496,UPI,73.83,1104,0,0
3275,834005,2021-10-04,Finance,17421,UPI,76.9,1250,1,1
3276,364167,2021-08-02,Design,9303,EMI,52.54,999,0,0
3277,743942,2023-01-13,Finance,16070,Credit Card,79.55,916,1,1
3278,290868,2023-03-29,Finance,18904,Net Banking,79.24,2440,1,0
3279,180073,2022-05-21,Design,12742,Debit Card,71.81,1757,0,1
3280,978629,2021-05-01,Finance,9389,Net Banking,55.56,2401,0,0
3281,688717,2021-05-14,Marketing,7612,Credit Card,64.99,724,0,1
3282,204195,2023-03-29,Finance,19665,Net Banking,56.35,1999,0,0
3283,816987,2022-12-21,Programming,21670,Credit Card,86.18,2182,1,1
3284,133848,2022-01-06,Design,12632,EMI,77.12,1337,1,1
3285,389910,2021-09-14,Finance,10464,EMI,49.07,1430,0,1
3286,168099,2022-11-28,Finance,13980,Net Banking,74.06,556,0,0
3287,529276,2023-03-09,Design,13762,Net Banking,94.2,1280,1,1
3288,169122,2023-05-25,Data Analytics,17366,Credit Card,89.97,1601,1,1
3289,771447,2021-06-29,Marketing,11739,EMI,93.47,1631,1,1
3290,673156,2021-02-17,Marketing,11226,Net Banking,95.02,2067,1,0
3291,743407,2022-08-22,Finance,12258,Credit Card,51.29,663,0,1
3292,516441,2023-06-16,Design,5279,Credit Card,83.18,1773,1,0
3293,981718,2021-01-19,Programming,15215,Net Banking,78.66,1554,1,0
3294,368787,2021-02-15,Finance,9670,Debit Card,42.0,1926,0,1
3295,586275,2022-03-27,Marketing,16744,UPI,86.69,236,1,1
3296,398871,2023-06-17,Finance,12857,Credit Card,52.43,1704,0,0
3297,209079,2021-02-25,Design,7153,EMI,95.02,1458,1,0
3298,952129,2023-01-11,Programming,16668,UPI,90.12,2239,1,1
3299,116029,2022-10-19,Data Analytics,14302,Credit Card,86.13,886,1,1
3300,346353,2021-04-02,Programming,14269,Debit Card,81.81,803,1,1
3301,507442,2021-03-23,Finance,11109,UPI,68.2,996,0,1
3302,294718,2023-01-07,Marketing,8052,EMI,87.87,1962,1,0
3303,521947,2021-03-20,Design,8066,UPI,89.15,566,1,0
3304,471602,2022-10-24,Finance,18902,Net Banking,45.91,2269,0,0
3305,996816,2023-05-23,Data Analytics,17049,Credit Card,59.86,2023,0,0
3306,168926,2021-10-10,Design,16992,Net Banking,59.0,1050,0,0
3307,761357,2021-11-07,Design,17753,Debit Card,47.48,200,0,0
3308,417650,2021-06-09,Design,12246,UPI,98.55,2379,1,0
3309,964661,2021-11-12,Finance,14772,Net Banking,75.02,1346,1,1
3310,543031,2023-05-27,Data Analytics,22061,Debit Card,75.39,1456,1,0
3311,142092,2022-10-30,Finance,20033,Net Banking,62.95,334,0,0
3312,424683,2021-06-05,Design,10886,EMI,86.12,1927,1,0
3313,252889,2023-06-07,Design,15048,Net Banking,68.54,2186,0,0
3314,793221,2022-12-15,Marketing,18419,Credit Card,84.53,1705,1,1
3315,637716,2022-04-13,Programming,17968,Net Banking,92.68,1867,1,0
3316,275006,2023-05-03,Finance,18954,Net Banking,79.42,1988,1,0
3317,870915,2022-04-07,Data Analytics,20631,Net Banking,77.39,948,1,1
3318,869727,2023-05-04,Design,8448,Net Banking,87.22,1496,1,0
3319,241330,2021-04-27,Finance,21820,Net Banking,70.18,1114,0,1
3320,157775,2022-10-28,Programming,16313,UPI,88.7,1626,1,0
3321,836940,2021-12-30,Finance,14822,UPI,45.55,649,0,0
3322,367613,2023-04-23,Programming,10555,EMI,54.52,478,0,0
3323,390998,2022-09-23,Finance,12689,UPI,95.48,1258,1,0
3324,761616,2022-12-12,Marketing,9367,Debit Card,50.27,1970,0,0
3325,879446,2022-04-11,Finance,7577,Credit Card,67.18,711,0,0
3326,176256,2023-02-14,Marketing,18632,Net Banking,68.84,2042,0,0
3327,461278,2021-07-03,Programming,14516,Net Banking,65.05,1735,0,1
3328,757011,2022-10-22,Design,7522,Net Banking,92.01,751,1,0
3329,281360,2021-06-15,Design,17812,EMI,84.98,1748,1,0
3330,446874,2021-03-16,Finance,12693,EMI,88.61,2051,1,1
3331,518267,2023-01-18,Data Analytics,22235,Debit Card,99.48,599,1,0
3332,389530,2023-04-06,Finance,7045,Net Banking,98.49,1850,1,0
3333,342634,2021-09-29,Marketing,16126,EMI,93.53,2165,1,1
3334,133787,2022-11-22,Marketing,11724,Net Banking,73.94,1933,0,0
3335,645909,2022-05-18,Programming,9980,UPI,58.08,861,0,1
3336,702272,2023-03-06,Finance,12547,Net Banking,83.42,999,1,0
3337,553008,2022-07-17,Programming,12294,Debit Card,96.96,1725,1,0
3338,538469,2022-08-10,Data Analytics,15729,Debit Card,99.41,861,1,0
3339,920483,2022-10-18,Design,16916,EMI,76.79,2432,1,1
3340,411955,2021-12-09,Design,5257,Net Banking,82.05,1496,1,0
3341,130447,2022-12-01,Finance,11043,Debit Card,56.72,827,0,0
3342,228046,2022-09-27,Programming,19202,UPI,52.09,200,0,1
3343,839290,2023-04-24,Programming,19785,EMI,78.33,2396,1,0
3344,616494,2021-09-08,Data Analytics,14951,UPI,53.51,429,0,1
3345,785614,2023-03-19,Programming,25636,Debit Card,63.72,1343,0,1
3346,970477,2023-04-15,Marketing,11700,EMI,69.55,538,0,0
3347,741147,2021-05-10,Marketing,15404,Net Banking,95.96,266,1,0
3348,288490,2023-02-03,Marketing,12296,Credit Card,98.65,803,1,1
3349,507688,2021-12-24,Finance,21026,Net Banking,54.83,347,0,1
3350,604409,2022-11-23,Marketing,8124,Net Banking,47.92,1232,0,0
3351,627759,2022-02-12,Marketing,12846,UPI,53.49,2099,0,0
3352,338404,2023-05-11,Design,13916,Net Banking,71.13,1909,0,0
3353,744600,2022-05-10,Finance,17608,Credit Card,86.97,655,1,1
3354,616595,2022-09-14,Marketing,10663,EMI,71.32,1757,0,0
3355,851164,2022-04-27,Data Analytics,8270,EMI,95.99,1437,1,0
3356,763689,2023-04-30,Marketing,14753,Credit Card,78.24,1963,1,0
3357,265937,2021-03-19,Finance,20820,UPI,69.02,2093,0,0
3358,146850,2022-05-29,Programming,28523,Credit Card,86.22,1348,1,1
3359,416364,2021-11-17,Design,15371,EMI,97.22,368,1,1
3360,343306,2023-02-27,Design,6693,Credit Card,59.99,899,0,0
3361,193808,2021-10-17,Finance,16036,UPI,56.5,576,0,0
3362,601597,2021-10-24,Marketing,17945,Net Banking,52.8,2256,0,1
3363,761757,2022-11-12,Data Analytics,20507,Net Banking,72.14,2135,0,1
3364,328981,2023-01-22,Marketing,9623,EMI,68.09,260,0,1
3365,622220,2022-04-20,Marketing,10994,UPI,54.83,280,0,0
3366,790885,2021-01-23,Data Analytics,17294,Net Banking,83.3,2043,1,0
3367,153072,2023-03-17,Design,5750,Net Banking,57.85,2253,0,0
3368,845466,2021-06-21,Marketing,13739,Net Banking,85.39,2139,1,1
3369,708108,2023-04-15,Programming,19559,Debit Card,90.33,1144,1,0
3370,577746,2021-11-14,Programming,29797,Net Banking,91.97,1622,1,1
3371,123284,2023-03-09,Finance,21822,Debit Card,48.79,961,0,0
3372,183369,2023-05-05,Finance,15014,Credit Card,58.36,1024,0,0
3373,911554,2021-07-12,Data Analytics,17964,EMI,71.45,335,0,0
3374,956985,2022-11-12,Data Analytics,22129,EMI,90.74,1440,1,0
3375,837266,2021-04-28,Finance,9086,Debit Card,64.06,1467,0,1
3376,981220,2021-01-06,Marketing,17462,UPI,79.59,2168,1,0
3377,687100,2023-04-23,Design,17392,Debit Card,67.27,1174,0,0
3378,370143,2022-04-28,Programming,29249,Net Banking,41.78,930,0,0
3379,384580,2021-05-12,Data Analytics,16698,UPI,58.98,2022,0,0
3380,929395,2021-04-03,Finance,19857,EMI,85.4,270,1,0
3381,757456,2023-02-02,Programming,9328,Credit Card,83.82,1323,1,0
3382,623156,2022-06-06,Data Analytics,22643,Credit Card,93.02,601,1,0
3383,869097,2022-07-17,Data Analytics,18895,Debit Card,75.57,1971,1,0
3384,518495,2023-05-11,Marketing,9887,Debit Card,85.99,1317,1,1
3385,352164,2021-10-21,Data Analytics,23386,Debit Card,64.91,913,0,0
3386,995331,2022-10-03,Design,11816,Debit Card,60.98,1695,0,1
3387,869605,2022-01-27,Data Analytics,14316,EMI,60.39,997,0,1
3388,388345,2021-09-06,Design,15962,Net Banking,49.54,377,0,1
3389,250787,2022-09-06,Marketing,18131,EMI,66.27,2320,0,0
3390,260381,2023-04-29,Design,14170,Credit Card,88.64,2345,1,0
3391,770438,2022-08-18,Programming,12093,Credit Card,40.73,2252,0,0
3392,549830,2022-12-04,Data Analytics,14953,Credit Card,74.49,800,0,0
3393,629393,2022-02-21,Finance,18116,Net Banking,50.37,2028,0,0
3394,456992,2021-05-23,Finance,20856,Net Banking,84.65,1235,1,0
3395,889271,2021-08-25,Design,5620,UPI,48.41,1481,0,1
3396,168920,2021-10-14,Marketing,9465,Net Banking,49.84,1124,0,0
3397,930051,2021-10-04,Design,11190,Credit Card,42.56,448,0,1
3398,667109,2022-01-22,Design,14823,Net Banking,66.56,539,0,0
3399,750024,2022-01-17,Design,10244,Net Banking,78.85,1551,1,1
3400,641357,2022-03-26,Programming,20598,Net Banking,57.33,1544,0,1
3401,605659,2021-10-18,Programming,19029,Debit Card,42.48,1684,0,0
3402,107531,2021-06-18,Design,9935,Net Banking,95.96,1264,1,1
3403,530267,2022-03-19,Marketing,15752,Debit Card,91.63,1431,1,0
3404,763096,2022-10-18,Data Analytics,24270,Credit Card,67.77,1318,0,1
3405,763070,2021-07-03,Finance,13713,UPI,89.4,772,1,0
3406,167155,2021-02-14,Programming,17235,EMI,88.07,1533,1,1
3407,686712,2023-01-25,Data Analytics,20884,UPI,73.7,253,0,0
3408,407747,2023-04-07,Programming,25237,EMI,71.61,1016,0,0
3409,574013,2021-09-25,Programming,29853,Credit Card,79.06,1659,1,0
3410,232503,2022-04-21,Programming,10027,Debit Card,83.33,2153,1,0
3411,829963,2021-09-10,Design,15177,Net Banking,89.25,2403,1,0
3412,792841,2022-01-31,Design,14918,Debit Card,74.47,474,0,1
3413,979005,2021-10-16,Programming,18024,EMI,84.77,302,1,1
3414,764917,2021-07-31,Programming,20585,Net Banking,51.14,1687,0,0
3415,465446,2022-11-20,Finance,21092,EMI,84.77,424,1,0
3416,755522,2021-01-21,Data Analytics,20659,EMI,43.49,1303,0,0
3417,119675,2021-11-12,Data Analytics,15800,Net Banking,79.51,373,1,0
3418,173997,2022-07-18,Marketing,7388,UPI,82.75,484,1,0
3419,248087,2022-03-14,Marketing,6912,UPI,98.05,290,1,1
3420,586799,2022-02-27,Marketing,15284,EMI,65.31,1684,0,1
3421,619349,2021-08-21,Design,12639,Credit Card,46.84,519,0,0
3422,855678,2021-05-03,Design,12672,Debit Card,60.08,969,0,1
3423,240905,2023-05-24,Finance,12432,UPI,65.15,296,0,1
3424,370040,2022-09-04,Design,10191,Net Banking,86.2,1787,1,1
3425,526188,2021-08-02,Marketing,15461,EMI,51.17,2386,0,1
3426,411877,2023-04-19,Programming,26141,Debit Card,50.19,1037,0,0
3427,875723,2022-10-09,Marketing,15980,Debit Card,53.19,2411,0,0
3428,666088,2023-04-10,Finance,15043,EMI,53.86,1376,0,0
3429,196044,2022-12-31,Programming,14192,Debit Card,95.43,2485,1,0
3430,367491,2022-08-23,Design,7833,Credit Card,49.62,1436,0,1
3431,814423,2023-03-03,Programming,16695,EMI,64.78,576,0,1
3432,589066,2021-02-09,Finance,18954,Debit Card,64.2,1616,0,0
3433,758003,2023-01-22,Design,8061,Debit Card,47.65,803,0,0
3434,402929,2021-11-28,Data Analytics,15028,UPI,46.54,2073,0,0
3435,905113,2022-10-10,Marketing,16984,Debit Card,94.59,1489,1,1
3436,466008,2021-07-01,Marketing,18853,Debit Card,90.18,481,1,0
3437,933731,2021-09-22,Finance,10243,UPI,95.99,2194,1,0
3438,117073,2023-02-10,Finance,19589,EMI,59.03,1246,0,0
3439,988736,2022-11-25,Marketing,13657,UPI,71.59,395,0,1
3440,654970,2022-06-17,Programming,10724,Net Banking,55.35,969,0,0
3441,853158,2023-05-13,Data Analytics,17125,Net Banking,63.51,2491,0,1
3442,852254,2022-03-08,Data Analytics,8554,Credit Card,87.65,2178,1,0
3443,507505,2021-07-15,Finance,15195,Debit Card,68.58,539,0,1
3444,215359,2022-12-25,Finance,8284,Net Banking,46.58,2172,0,0
3445,166707,2022-05-24,Programming,21260,EMI,40.19,276,0,1
3446,351351,2022-03-23,Finance,11976,EMI,54.17,1265,0,1
3447,570670,2022-06-12,Data Analytics,23929,Net Banking,50.99,2385,0,0
3448,338511,2021-07-21,Marketing,17812,UPI,87.65,600,1,0
3449,335718,2023-05-25,Data Analytics,22058,Credit Card,80.0,332,1,0
3450,689716,2022-12-31,Programming,15158,UPI,90.3,1213,1,0
3451,150601,2022-08-28,Marketing,14279,Credit Card,65.13,290,0,1
3452,495755,2021-05-13,Marketing,12103,Net Banking,75.02,1876,1,1
3453,595479,2021-05-19,Data Analytics,20386,UPI,65.04,1256,0,1
3454,735775,2022-10-31,Marketing,11103,Net Banking,53.27,2308,0,0
3455,778029,2022-05-08,Marketing,15832,Credit Card,77.86,683,1,0
3456,564184,2023-04-27,Finance,7216,EMI,63.32,2141,0,1
3457,513860,2021-03-11,Marketing,12553,UPI,54.96,2297,0,1
3458,511961,2023-03-27,Programming,17382,Net Banking,96.31,1107,1,0
3459,351924,2021-01-15,Marketing,19526,Credit Card,46.47,2010,0,0
3460,883441,2023-01-17,Finance,8733,EMI,86.61,1023,1,0
3461,914660,2021-07-31,Design,9712,UPI,72.97,459,0,0
3462,623394,2023-03-13,Design,12194,Credit Card,85.78,1760,1,0
3463,349430,2021-03-01,Programming,10205,UPI,45.39,2173,0,0
3464,527737,2021-09-09,Programming,11642,UPI,63.42,1745,0,0
3465,222788,2022-03-22,Marketing,17422,Debit Card,87.76,217,1,0
3466,721527,2021-01-02,Marketing,12373,Net Banking,88.9,1041,1,0
